Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/globalassets/mla-corporate/prices--markets/documents/minlrs-information-brochures-etc/mla-market-reports-data-and-information-terms-of-use.pdf

Weekly,State,Saleyard,Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head,Price c/kg Lwt
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Processor,C,2,1,280
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,2,353.5
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,8,346.75
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,13,331
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,3,371.6666666666667
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,63,354.1587301587302
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,9,337.22222222222223
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,17,365.94117647058823
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,17,323.70588235294116
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,3,319
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,2,313
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,24,361.375
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,3,1,385
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,16,404.125
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,22,368.6363636363636
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,1,374
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,5,346.4
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,45,368.44444444444446
2020-04-19 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,1,390
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,2,280
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,C,2,5,304.4
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,2,364
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,11,332.72727272727275
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,18,370.55555555555554
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,13,285.38461538461536
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,30,335.03333333333336
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,2,325
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,34,340.9117647058824
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,2,336.5
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,9,363.6666666666667
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,6,337.5
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,26,357.6923076923077
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,1,300
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,19,380.7894736842105
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,33,380.6060606060606
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,4,359.5
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,3,355
2020-04-26 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,4,332
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,0-200,Restocker,C,2,1,360
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,3,360
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,C,2,2,335
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,26,368.88461538461536
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,2,280
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,31,361.06451612903226
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,3,375
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,34,364.6470588235294
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,3,320
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,18,350.22222222222223
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,11,328.1818181818182
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,0-200,Feeder,C,2,1,289
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,9,323
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,14,400.2142857142857
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,6,356.6666666666667
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,15,397.06666666666666
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,2,250
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,5,355.4
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,55,375.25454545454545
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,7,335.57142857142856
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,47,363.21276595744683
2020-05-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,25,339.8
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,5,389
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,29,375.37931034482756
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,2,369
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,6,290.3333333333333
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,2,332.5
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,9,386.55555555555554
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,52,377.38461538461536
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,6,286.6666666666667
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,23,359.60869565217394
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,1,362
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,D,2,1,180
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,12,374.9166666666667
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,22,387.3636363636364
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,19,375.63157894736844
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,8,300
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,3,356.6666666666667
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,17,381.52941176470586
2020-05-10 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,42,380.04761904761904
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,0-200,Restocker,C,2,3,395
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,20,376.5
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,C,2,1,300
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,30,370.53333333333336
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,8,371
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,4,374
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,4,265
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,27,370.81481481481484
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,23,369.6521739130435
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,6,365.8333333333333
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,1,270
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,1,320
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,6,310
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,22,315.8636363636364
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Processor,C,3,1,284
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,8,361.5
2020-05-17 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,23,372.2608695652174
